1.690544340953973592e-03,5.328832887766392231e+08
1.698023263736304174e-03,5.328907150762910843e+08
1.704227302980208846e-03,5.328971322434842587e+08
1.711741311319683271e-03,5.329032847440714240e+08
1.716912414232810071e-03,5.329108015802711844e+08
1.723483633772834173e-03,5.329178024431253076e+08
1.728461482157368431e-03,5.329249724001795650e+08
1.735396832052998059e-03,5.329315178842582703e+08
1.738164209547391750e-03,5.329376064674516916e+08
1.745121995611627515e-03,5.329438898678963780e+08
1.749606329851915217e-03,5.329504741019235253e+08
1.753689403320265322e-03,5.329566916617954373e+08
1.759032111669778893e-03,5.329633731222301722e+08
1.765113749173176849e-03,5.329699219803099036e+08
1.767315776298477746e-03,5.329760418031133413e+08
1.770954214705443459e-03,5.329824890075880289e+08
1.774137195622097147e-03,5.329892235314311981e+08
1.778401609673383160e-03,5.329958544810408354e+08
1.780650098305905024e-03,5.330029817474520802e+08
1.784961523269191488e-03,5.330106589957908392e+08
1.787247761768158156e-03,5.330207372751231790e+08
1.788048641297647779e-03,5.330303052595096231e+08
1.793661797378372095e-03,5.330427106572080851e+08
1.795730765104240753e-03,5.330569042765709162e+08
1.797343954944457351e-03,5.330719877557526231e+08
1.799319403525983206e-03,5.330912572121016979e+08
1.800646950745532797e-03,5.331145947651377320e+08
1.804155193352007360e-03,5.331435399236304164e+08
1.806014182772551534e-03,5.331740120463033915e+08
1.807333455588832878e-03,5.332120455423769355e+08
1.807893963202936768e-03,5.332694859145369530e+08
1.812152518710050423e-03,5.333381952247663736e+08
1.814249340589595355e-03,5.334197408834598064e+08
1.814238575822068114e-03,5.334828752461437583e+08
1.817779407264189006e-03,5.335476804530072212e+08
1.819950531012193501e-03,5.336388491677234173e+08
1.820879382432497636e-03,5.337403928425577879e+08
1.821754110309061663e-03,5.338349998774383068e+08
1.826399549327276843e-03,5.339435028132803440e+08
1.824417615203710076e-03,5.340516608695004582e+08
1.824338062749767840e-03,5.341405276013521552e+08
1.825288011446391792e-03,5.342388047121726871e+08
1.826432674944814460e-03,5.343357556798602939e+08
1.829201078141951594e-03,5.344420132209146023e+08
1.828542885560728755e-03,5.345477505729046464e+08
1.832123407428067584e-03,5.346178259541726708e+08
1.832863805401337316e-03,5.347006065953153372e+08
1.831385055349761710e-03,5.348019317833536267e+08
1.836836500905661461e-03,5.348906407741417289e+08
1.834594752016463146e-03,5.349835488871067166e+08
1.837215143741107023e-03,5.350817214466044903e+08
1.836342610662334640e-03,5.351575180449376106e+08
1.840534604024281554e-03,5.352259603307667971e+08
1.839221636229796970e-03,5.353058304087995887e+08
1.840628649916266606e-03,5.354164877954091430e+08
1.848113149215474147e-03,5.355392090456042290e+08
1.843969703396730175e-03,5.356223776744167209e+08
1.844048068110969163e-03,5.356985659270437956e+08
1.844458156377122831e-03,5.357785140756635666e+08
1.848497779180127048e-03,5.358806135696312785e+08
1.848588046628102388e-03,5.359840667969865799e+08
1.850552078545520014e-03,5.360746683278384805e+08
1.849724530015937028e-03,5.361819609804805517e+08
1.850424891698225060e-03,5.362769611933004856e+08
1.850888362281287837e-03,5.364098635754246712e+08
1.852847574862639176e-03,5.365335551579062343e+08
1.852293039640199191e-03,5.366615129504193664e+08
1.854157625209161510e-03,5.367797929800902605e+08
1.855155104538576839e-03,5.369137103888063431e+08
1.858412152242591188e-03,5.370514506175348759e+08
1.856748075300681568e-03,5.371845443731194735e+08
1.858784355913488395e-03,5.373183124099892378e+08
1.857590285290783945e-03,5.374575118843126297e+08
1.859785287269114396e-03,5.375721477738105059e+08
2.226325981612922809e-03,5.376733838726460934e+08
2.962179874446281558e-03,5.378162760008745193e+08
3.124977960715434860e-03,5.379259131022439003e+08
3.001643579801003669e-03,5.380533355079561472e+08
2.954653004519590224e-03,5.381880013054777384e+08
3.050936678950723954e-03,5.383372940263500214e+08
3.215494521631425719e-03,5.384531033073018789e+08
3.586650969051930968e-03,5.385107526530656815e+08
3.823522874762129691e-03,5.385465977707753181e+08
4.012936079478147955e-03,5.385725795444761515e+08
4.155743726927755774e-03,5.385924688205772638e+08
4.295516924075253040e-03,5.386088525760461092e+08
4.273115664145072344e-03,5.386230836849905252e+08
4.227903360248017918e-03,5.386357897667045593e+08
4.186840829088610098e-03,5.386472348452996016e+08
4.149146479613568736e-03,5.386578206236362457e+08
4.115385629819292256e-03,5.386676744214287996e+08
4.080336889041307098e-03,5.386768312751917839e+08
4.050701296258426946e-03,5.386855712770129442e+08
4.023554968447305355e-03,5.386939069740129709e+08
3.997422339994573769e-03,5.387018888049131632e+08
3.971440701820970823e-03,5.387096048335063457e+08
3.945904725399868723e-03,5.387171322084304094e+08
3.920577848596937254e-03,5.387245159461182356e+08
3.895155291187806044e-03,5.387318027709116936e+08
3.871346465143927617e-03,5.387390896969954967e+08
3.846859464910649690e-03,5.387464641868472099e+08
3.822151697106699816e-03,5.387540275163558722e+08
3.795758351978773155e-03,5.387619351014358997e+08
3.768370441008354020e-03,5.387703959237641096e+08
3.740403417819073827e-03,5.387797016961804628e+08
3.708715812527491919e-03,5.387903177861371040e+08
3.672513922127979523e-03,5.388030262961770296e+08
3.631879687934217588e-03,5.388193803356567621e+08
3.577271879510482595e-03,5.388430546998010874e+08
3.497068621182383621e-03,5.388844776224098206e+08
3.342824737868978040e-03,5.389830616033269167e+08
2.935008552442056311e-03,5.392886239369682074e+08
2.579969308398695569e-03,5.398900590209479332e+08
2.501311606174593145e-03,5.405059982507739067e+08
2.464350525024664503e-03,5.410594135897674561e+08
2.430902580923610841e-03,5.416992980218280554e+08
2.399572544308405629e-03,5.424509441798576117e+08
2.372195978389707478e-03,5.433684484307125807e+08
2.345868400007833365e-03,5.444852205533461571e+08
2.314816005518296679e-03,5.462060472946635485e+08
2.270816245922036795e-03,5.501042381859407425e+08
2.232011533965176653e-03,5.559434878652746677e+08
2.186978036716997510e-03,5.624729211869097948e+08
2.157105103257843121e-03,5.695894752404552698e+08
2.126287319191142410e-03,5.782464538677902222e+08
2.079774342751081802e-03,5.883253896968454123e+08
2.059987275954891853e-03,5.942288353207011223e+08
2.032957279686409616e-03,6.009840395373312235e+08
2.000759427532845889e-03,6.096525110579541922e+08
1.982014995779211083e-03,6.172044455695905685e+08
1.957631054982902387e-03,6.232058119631189108e+08
1.932985870778463787e-03,6.306711006273193359e+08
1.912502047196254018e-03,6.384152719723937511e+08
1.889948694404098043e-03,6.470738281804913282e+08
1.862887586935698747e-03,6.568182809993847609e+08
1.845310141432925446e-03,6.633643776066141129e+08
1.825977927549247157e-03,6.712276533290680647e+08
1.809619669265497346e-03,6.778976051794191599e+08
1.804950508729071717e-03,6.798634978715075254e+08
1.779006269182257290e-03,6.878634663082352877e+08
1.758607384842078049e-03,6.979436383614038229e+08
1.733670740694765811e-03,7.078191726628298759e+08
1.710126676074753436e-03,7.153282880189218521e+08
1.692071323980504820e-03,7.234654341751230955e+08
1.662681990085125485e-03,7.336697225605790615e+08
1.635885110685939264e-03,7.452148137283172607e+08
1.607335223346971010e-03,7.572250245671317577e+08
1.586531307568114389e-03,7.668518680108113289e+08
1.557928388264257858e-03,7.765638452789069414e+08
1.521675239235383784e-03,7.909940574307169914e+08
1.484198267848783025e-03,8.069556927638381720e+08
1.448675775989978617e-03,8.192342197420147657e+08
1.415073785646301903e-03,8.308089847791950703e+08
1.389506520499300115e-03,8.399572660947313309e+08
1.359485619894910046e-03,8.489252773268688917e+08
1.338358796504377207e-03,8.562343939281065464e+08
1.320484244956430598e-03,8.627867087717666626e+08
1.303550844411358869e-03,8.675820044692598581e+08
1.290228112912936197e-03,8.720729832693588734e+08
1.277924662815932292e-03,8.764260764160275459e+08
1.265885497624182109e-03,8.797098458137998581e+08
1.256379352501617265e-03,8.835816262821654081e+08
1.243862961426795474e-03,8.878081453800653219e+08
1.235750396821605826e-03,8.908332088998739719e+08
1.227924640653624147e-03,8.938195381610630751e+08
1.222690883254720249e-03,8.974581435233223438e+08
1.218786278908002511e-03,9.005864516534674168e+08
1.218159716960699485e-03,9.033058507900546789e+08
1.215361705722701937e-03,9.059625724849566221e+08
1.217816512681996937e-03,9.083409673366578817e+08
1.228419118127755316e-03,9.104960851306828260e+08
1.225668328887643752e-03,9.116299428798569441e+08
1.219018970564630065e-03,9.117756587375545502e+08
1.224337961727198568e-03,9.124345251132478714e+08
1.225214661070956300e-03,9.144988147304570675e+08
1.150919598362413251e-03,9.149011558511699438e+08
1.109904575806334569e-03,9.151438086869516373e+08
1.043739793686248359e-03,9.162512166318342686e+08
9.716786658700677596e-04,9.198245081570959091e+08
9.185872889576905719e-04,9.231752475448970795e+08
8.671191454637548280e-04,9.262510405127292871e+08
8.154560700583471378e-04,9.288491658407961130e+08
7.649692633915748273e-04,9.309955877012848854e+08
7.140151203667076223e-04,9.329522231284890175e+08
6.800610479346550852e-04,9.341682454526617527e+08
6.554885949772690278e-04,9.350341798912081718e+08
6.558987691099866634e-04,9.350800096766246557e+08
6.532047950849205389e-04,9.351255413933480978e+08
6.465637833600810765e-04,9.353228509546738863e+08
7.515785023916841685e-04,9.365445397520225048e+08
1.193789330965853469e-03,9.392891246725854874e+08
1.419535479176797267e-02,9.420186685655990839e+08
5.111791645497214265e-02,9.447617512799901962e+08
5.923788603595962071e-02,9.472241311794687510e+08
6.172131953025134649e-02,9.493534765863624811e+08
6.271324199429893775e-02,9.511883244752547741e+08
6.328805085240403472e-02,9.530813626163643599e+08
6.347108247132278447e-02,9.544538644163174629e+08
6.349985840533463322e-02,9.554413957289041281e+08
6.347574412827039492e-02,9.562720060481854677e+08
6.341501922145063863e-02,9.569668868018672466e+08
6.333407279126460065e-02,9.575435266217602491e+08
6.324394708845959556e-02,9.580187757606579065e+08
6.317239753174345995e-02,9.584077865291525126e+08
6.310963344179333634e-02,9.587254009356230497e+08
6.305104688973305060e-02,9.589841551078773737e+08
6.300298719248317858e-02,9.591953850060863495e+08
6.296756578428666651e-02,9.593686567299828529e+08
6.294323137190935280e-02,9.595114850361387730e+08
6.290911775563215458e-02,9.596298375918344259e+08
6.288103202684329485e-02,9.597283131529812813e+08
6.286745259719098144e-02,9.598105517910999060e+08
6.285228301553892616e-02,9.598793813554350138e+08
6.283833206316033482e-02,9.599370553262346983e+08
6.282908722227638354e-02,9.599853688415955305e+08
6.281174788414119192e-02,9.600258348732119799e+08
6.280046320873500232e-02,9.600596277319991589e+08
6.279453166846460377e-02,9.600878194639422894e+08
6.279086095465566397e-02,9.601113163938221931e+08
6.278984403625480215e-02,9.601313604060124159e+08
6.279436807128277453e-02,9.602002992290507555e+08
6.270418102197440613e-02,9.604755253808157444e+08
